,text,label
3538,@JoeRiveraSN @CespedesBBQ The jew pun is very strong with this one https://t.co/8wEkzIWmie,0
3539,"@biomystic I want to be sure everyone who reads my post know that while I heavily criticize jew haters , I will not ever forget for their historical mistake to watch 6 million jews murdered in holocaust.
Hey Steve, kiss my Jewish ass.",0
3540,@Albydelphia Oh wow my phone turned new to jew and now I'm dead,0
3541,"@henrymillerfa Who is this Yurkevich?)
Was he jew?",0
3542,"nev, you literally thought hannukah was only 7 days, you terrible jew https://t.co/80NXCywEMI",0
3543,@Russo_Brothers Was he a jew?,0
3544,"Glad to be a jew, holidays rule https://t.co/D35o0favNS",0
3545,@jewdas @SimmoneWATP Can jew take your negativity elsewhere,0
3546,"Grifting attention seeker, drama queen &amp; Yaxley-Lennon fan calls @jeremycorbyn  a ""jew hater""  because someone walks past him with a #Hezbollah flag.  Al-Quds Day rally 2012.
https://t.co/VzZClyQ3ze
Anti-Zionism isn't Antisemitism btw Ezra 🖕
https://t.co/RBjIncplAL",0
3547,my culture is knowing every single jew in the state of california,0
3548,@LauraLoomer I'm not impressed when someone says they are a jew or Christian.  I'm impressed when I see them LIVE l… https://t.co/fwGiXWRA8A,0
3549,"@johncardillo @KKatMiss by anti- israel, u really mean jew haters",0
3550,When someone starts talking about how Hanukkah has started its funny to say yeah that's right and if they keep going just chuckle and say okay okay enough already lose the jew Merry Christmas,0
3551,"So channukah in the US isn't about ""hypocrisy"".  If you talk to the ""fundamentalist"" Chabad, they would tell you that every time a jew performs ANY mitzvah, its a good thing. Every little bit counts.",0
3552,@GabeyC17 I saw jew!,0
3553,"@JamesMelville He is my hero, and not even a jew; just a human.
... not that I mind being a jew, only I wasn't born… https://t.co/Xp9046t2UL",0
3554,"@SethAMandel as a jew, i'm disgusted by your conflation of zionism and judaism. choke on a knish, seth.",0
3555,extreme pussy gay blondhair gloryholes japanese student jew kitchen sex oiled anal sorority australian https://t.co/B5zvBlQ82M,0
3556,@ohad_shef @qudsn @KhalilASultan3 Every human who will love kill muslim or jew he go to hell and Allah don t love k… https://t.co/kq3XfFlwEK,0
3557,"spent the last years working with and learning about folk who've fought against overwhelming odds to preserve/strengthen their cultural beliefs &amp; practices. as a jew who grew up wanting to be ""like the other kids"", only now am i starting to see that i've done myself a disservice",0
3558,@Garlic_is_Sexy @NoLoveDeepState Yeah all the jew girls used to pester him to have her ply at their bat mitzvahs lol.,0
3559,@BarakosJohn @CHSommers I will now give all my money away and become a devout Muslim and a devout jew,0
3560,i guess the funniest part of being a jew is that hannukah isn’t even our most important holiday (at least where i live) but it’s probably the only one non-jews can name when asked about it,0
3561,@TolarianCollege Didn't realize you were a jew,0
3562,"@iM0hay Gaza is not occupied!! Uv changed ur tweets. They used to be about love and light and beauty and gaza and children and tree hugging. Now its just jew hate.
U were no ""charity"" worker. Nor journalist.
I KNEW u were a fake. Took me just 3 weeks to strip ur mask.
Pathetic.",0
3563,Call me a jew but I celebrate hannukah. #blm #equalfightsforequalrights #feminist,0
3564,@yaakovkatz @Jerusalem_Post @netanyahu There never should be concession to terrorist they are trying to murder every jew in isreal,0
3565,In case you’ve been living under a rock... this is why CNN hates Trump.  He’s not a jew. https://t.co/zVyCQTptH7,0
3566,@redwhiteandjew1 jew hypes everyone up but me like damn,0
3567,My grandfather was a very religious jew who owned and operated Chicago's most successful Christmas tree business. S… https://t.co/e6Vna3a5sO,0
3568,"@marklowen It may look stupid but it is common conspiracy theory especially for muslim leaders to be replace by jew lookalike stunt.
And surprisingly there is lots of people who believe likelihood of that",0
3569,porno adult Doggie with pussy porn xxx threesome brooke izle video Anal XXX MILF XXX jew video cuckold sex video Do… https://t.co/v9fQKQfcda,0
3570,"@marshal82998056 @BlueBird020 @Abookwormturns Those who are living in the so called land of Isreal are the one the Bible calls Anti-Christ (plural) Romans 2:29 says that you are not a'jew' outward only by belief in Jesus as Messiah. Revelation 2:9, 3:9 should leave little doubt on where God stands! Who uses synagogues?",0
3571,"pio: look at my jew new OC
me: ok
pio: he's blonde and stupid.
 me: HGSGHSFFSFFSGSFSHSJSJSJJJ??,,!,!,!",0
3572,"PLEASE do not be antisemetic this hanukkah and remember to make out w jews - one jew the first night, two the second, etc. it is v problematic to forgo this historic tradition.",0
3573,so nazi’s are really still alive huh. they’re really out here hating jew’s for no reason huh,0
3574,"@abby_draiss16 @benshapiro Imagine being scared and threatened by a 5""6 jew",0
3575,"@SouthPark Two new editions to south park colorado, an angry incest ginger jew named Keaton and a demonic chem witc… https://t.co/2tApvFQDoQ",0
3576,@mukebandito omg hi fellow jew,0
3577,"i didn’t even know it was Hanukkah until 2 days after it started, i’m such a bad jew",0
3578,"I'm a bad jew, and I was raised by a bad jew. I was taught if it was cloudy on yom kippur you could have a snack because god can't see you",0
3579,@EthnoSk8 The jew !,0
3580,@Gurvan_Pln c’est du sexual harassment you go to jew,0
3581,@sofeelyuh yah I just don't think people really see it that way. plus as a jew I think the relationship with israel… https://t.co/Xs7ipMeGBs,0
3582,@ReyannaRice @southern_papist @CardinalDolan Jesus was born of the holy spirit not a jew. Judaism today is not what Jesus knew it is a completely different religion. Know your history. He was without sin. No jew was ever born without sin. Know your religion!,0
3583,i lose brain cells talking to jew lee in,0
3584,@deane_justin @Daniel_Sugarman it was directed at the jew. the new testament is a document filled with jew hate.,0
3585,@USMC_BAMCIS @fiacrackah85 I think it is Pretty obvious twitter does not like Jews to call out bias. Appears they prefer the jew haters.,0
3586,📹 obscuredragreference: best moments from this week’s review with a jew https://t.co/ajEt7U3Scy,0
3587,@the_resistants @ColbyBadhwar @ThaleckyThomas @Yair_Rosenberg @HoffmanSam1 Daughter's a jew. Grandchildren are Jews… https://t.co/IFcJK6tQKz,0
3588,”mark that jew” https://t.co/aEQLl2HRla,0
3589,This guy thinks a faggot and a jew are far right. Sorry but no. https://t.co/dgDTsYyYpg,0
3590,OJ Simpson. Not a jew,0
3591,@yudovico @aScumFuckKid Scumfuck is anti jew?,0
3592,"tired and soft jew feelings way too late at night/early in the morning and coming to your mtt account to tweet “tired and soft jew feelings”

this is ooc i am sleepy. hi. but also, goodbye",0
3593,"as a jew, i will advocate for palestinian self determination. but that doesn’t mean i will stop advocating for my own as well.",0
3594,"partition...and after my one semester of elementary french i’m singing the french part too bitch! es coochie air matress sex...le sex..jew bit ear, lactose physics. https://t.co/afctxQJfJs",0
3595,"""Let's give X player praise for"" is the equivalent of ""I have a black (or jew, muslim, gay, latino) friend"". https://t.co/gPtoH4V2n4",0
3596,"We have an online store!
Find this and more on https://t.co/nZqKDNABtG

For all else, come visit our stores: Fortkochi, thekkady, jew town and Hotel stores in Xandari Harbour and Xandari… https://t.co/Lnm4c82kW9",0
3597,"Brian's a ninja
Danny's a hot jew",0
3598,@JuliaHB1 Actually I am a jew and we have the family round on Christmas day. I do not know any Jews who feel left out we love to be part of the celebration,0
3599,"@TheMossadIL Everyone knows that palestinians are  FAKE. They are arabs sent to occupy Israel. No arab likes them and 99% have a mental illness name islam.
Generations have been programmed to hate jew people.
Jew people were before anyone else in Palestina. The real palestians are the JEWS.",0
3600,"@amissio_ @Coverciae_731 Amissio? Not a jew.

But guess who is, hall of Famer Rod Carew(he converted) https://t.co/Ve3x0sOXue",0
3601,"@noirwhore i mean the absolute majority of men are homophobic, whether they choose to hide it or not. its literally a built in biological response, for me not being disgusted by gays anymore is like telling me to start loving the smell of shit tbh but happy hanukkah my fav jew",0
3602,@cnnbrk  if the hamas used the fxxking obvious truth and stopped spinning BS.. they would see that many a jew would… https://t.co/A3OBMgWQ5h,0
3603,I did nazi this coming! Did jew? Anne Frankly I am führerious about how not reich it is.,0
3604,Im a sham of a jew and i mispelled chanukkah. My great grandmother is rolling in her grave and calling me a putz.,0
3605,🎶all I want for #Hanukkah is jew🎶,0
3606,@palehorse65 @perfect2rock @itsJeffTiedrich @allymalek he did the problem tho is that Jesus was a jew. That makes the old testament or the Jewish Torah(same difference)still the law. Jesus only preached for them to follow it to the letter. But it wasn't jesus who decided what books and what parts of those books went into the bible.,0
3607,"@ramzpaul @JMcfeels 'the reason you fight for an open society is because that's the only society that you can live in, as a jew' - george soros https://t.co/Ekia45hmM2",0
3608,"@SituationO @xolebanon ""You're not a jew""
Lmao.  
""Judaism isn't a race""
Lmao. 
""Jews have inferior IQ""
Lmao.",0
3609,"@MarkACollett Just WHY? 
Theyve 1000s of mosques. 
Could a jew go into a mosque and pray?",0
3610,"@Fehnnis @nihilisticpillo @jes8965 like eh, most religious people? Probably every muslim, christian or jew, who is… https://t.co/Laej0dcTug",0
3611,Low key weird sad i won’t be at the matzoball mixer at noto this Christmas Eve. Guess I’ll hunt for my jew in Miami 😳👏🏼🤣 even better.,0
3612,awh much love for jew 💓 https://t.co/BxXrupmtHV,0
3613,Also happy Hanukkah to my jew fam!,0
3614,"@dancingrosesDJH Cuz it was a joke, i ain’t a jew.",0
3615,The abuse This same female arsenal fan called me a “dirty black jew i asked her why her display pic looks like high angle cctv footage yet i can still see her two stomachs overlapping marcel and dani alves #imnottheone 🤣🤣🤣,0
3616,@julie_nahimov thank u jew jew! love uuu!!!❤️❤️❤️,0
3617,@SpongeBob and i'm a jew https://t.co/78BRBkmuVI,0
3618,@BannedNorwegian *jew.  Jews are not Hebrews.  They use the language but they are Talmudist.  Hebrews are God’s cho… https://t.co/SW1rNW206v,0
3619,"Thank jew, next",0
3620,"@_jeweeelj happy birthdaay, ate jew!! love youu 😙😙",0
3621,amateurs hot chicks fucking pussy licking storyline black dick ethiopia porn hard core free porn jew naked male cel… https://t.co/37rO4cI8lU,0
3622,@ChideraGolden A lack of jew jitsu meant that the police decided to utilise horse rendering the contest null &amp; void,0
3623,@PrahladFriedman When has gun control ever helped a jew? Stop being a nazi.,0
3624,"Mika: okay Juno listen we sing this song every shabbat
Mika: at Daniel's insistence
Mika: shalom aleichem, malachei hashareit, malachei elyooooon 🎶
Mika: you have to sing too
Mika: you're part of the jew crew
Mika: you're family now
Juno, overwhelmed w love: 😭",0
3625,happy hanukkah from your LEAST favorite jew bitches!,0
3626,"@JMoney731 Whats the difference between a frenchman and a jew?

A frenchman leaves and never says goodbye and a jew says goodbye and never leaves.

Am i old enough to make race jokes?...on a menorah-themed tag?",0
3627,@joecracker963 Happy jew christmas to you too!  🎃,0
3628,"@DavidAFrench What a shocker we have here folks..

David defends a jew hating liberal former CNN alum.

Also doesn't fundamentally understand that 1A doesn't protect you from public backlash. And while its true more organizations need a backbone on these sorts of issues, not so in this case.",0
3629,"@elderofziyon @MarkRuffalo @mrdannyglover No surprise, @mrdannyglover is a product of one of the most antisemetic schools in the whole country. A place where Jew hatred is normal, part and parcel of the curriculum, my alma Mater San Francisco state, where it's so liberal they hate all jews",0
3630,"ok also she's also a light haired jew??? like me??? which i don't see often????
I'm so hype about this no one @ me unless ur iliza thank u",0
3631,"I believe #Russophobia is a real problem and it a worse descrimination that #Antisemitism despite the few thousand jew victims around 37 MILLION Ruskis fell victim to the Western (UK FR Germany, USA) funded  #Hitler machine. And UK is starting it again with #IntegrityInitiative",0
3632,"@nickkroll happy hanukkah! Just found out i was 1.5% Ashkenazi jew, does that count? 🙏❤ L'chaim!",0
3633,@debbie1ala @AustLiberty @OzraeliAvi She didn’t need this on her jacket to plea her cause.I m not a snowflake but this for me as a jew was inappropriate .Twitter haven’t put in gaz chambers yet https://t.co/WJU6dW1rRX,0
